chunk_text,source,row
타이어코드 판가는 성수기 효과로 전기대비 7 증가했으며 판매량은 소폭 감소(-3). 원가 하락에 따른 스프레드 개선과 高 판가 제품탑티어 고객사 비중 확대로 영업이익률은 12.5(3.3p) 기록 슈퍼섬유(탄소섬유아라미드) 영업이익은 -160억원으로 적자폭 확대. 아라미드는 판가 하락에도 북미 5G 케이블 수요 및 하이브리드 타이어코드 수요 증가로 흑자기조 지속.,data/clean_data.csv,239
"탄소섬유는 원가율 개선에 따른 중국 법인 적자 축소에도 베트남 신규 공장 가동 관련 비용(약 40억원)으로 적자 확대 Valuation  Risk 본업 가치 상승  탄소섬유 가치 하락 목표주가 270,000원, 투자의견 매수 유지. 작년 3분기부터 시작된 탄소섬유 적자 기조로 본업 실적 호조에도 주가 상승 모멘텀 둔화. 단기간 내 유의미한 탄소섬유 회복을 기대하기 어려우나 업황 저점은 통과한 상황. 타이어코드 수익성은 22년 3분기 이후 최고치를 기록한 만큼 본업 가치에 대한 재평가가 필요하다는 판단",data/clean_data.csv,239
"제목: SK이노베이션
부제: 긍정과 부정 사이
날짜: 2025-08-01
작성자: 이진명
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=916016&messageNumber=24944
본문: 신한생각 포트폴리오 리밸런싱 가속화는 긍정적 작년부터 추진해온 포트폴리오 리밸런싱 일환으로 1) SK온-SK엔무브 합병, 2) 5조원의 대규모 자금 보강 계획 발표.",data/clean_data.csv,240
"어려운 대외환경 속 중장기 성장을 위한 필수적인 결정이라 판단하며 결국 방향성은 위를 향할 전망 2Q25 Review Carbon 사업 부진으로 컨센서스 하회 2Q25 영업이익 -4,176억원(적자확대, 이하 QoQ)으로 컨센서스 -2,728억원 하회. 정유는 -4,663억원으로 적자전환하며 부진한 실적 기록. 정제마진 호조에도 유가 급락(-9달러배럴)에 따른 재고평가손실(3,080억원) 및 원화 강세로 대규모 적자 시현. 화학은 PX 스프레드 상승(7)에도 정기보수 및 벤젠 가격 하락으로 적자폭 확대.",data/clean_data.csv,240
"화학은 PX 스프레드 상승(7)에도 정기보수 및 벤젠 가격 하락으로 적자폭 확대. 윤활유는 수요 증가와 원재료 가격 약세로 증익(11). EP는 유가 하락으로 감익(-10), ES는 SMP(전력도매단가) 상승에도 비수기 영향으로 감익(-40) 배터리는 판매량 증가(37) 등으로 매출액 2.1조원(31) 기록. 영업이익은 -664억원(2,329억원)으로 큰 폭의 개선세 시현. 현대차 그룹 EV 판매 호조에 따른 美 공장 출하 증가로 AMPC(생산세액공제)는 2,734억원(60).",data/clean_data.csv,240
"유럽 판매량도 폭스바겐향 중심으로 전기대비 30 이상 증가 Valuation  Risk 하반기 배터리 모멘텀 둔화 유상증자 등 재무구조 안정화에 따른 순차입금 감소는 기업가치에 긍정적. 그럼에도 불확실성 속 하반기 SK온 실적 눈높이 하향 조정 등으로 유의미한 펀더멘탈 개선은 제한적일 전망. 투자의견 매수 유지하고, 유상증자 영향 및 글로벌 피어(동종업계) 멀티플 상향에도 실적 추정치 변경을 반영해 목표주가 120,000원 유지",data/clean_data.csv,240
"제목: 삼성SDI
부제: 시선은 26년으로
날짜: 2025-08-01
작성자: 이진명
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=916015&messageNumber=24943
본문: 신한생각 어려운 대외환경 속 돌파구 찾기 상반기 전기차 판매 호조에도 프리미엄 시장 노출도가 큰 동사 수혜는 제한적. 향후 LFP 각형 등 저가형 시장 적극적으로 대응할 전망.",data/clean_data.csv,241
"향후 LFP 각형 등 저가형 시장 적극적으로 대응할 전망. 46파이 원통형 배터리도 수주를 바탕으로 28년부터 유럽 내 양산. 고성장이 예상되는 美 ESS 시장 대응하기 위해 현지 생산과 26년 LFP도 준비할 계획 2Q Review EV 배터리 부진 심화 및 ESS 둔화 등으로 컨센서스 하회 2Q25 영업이익 -3,978억원(적자확대, 이하 QoQ)으로 컨센서스(-2,409억원) 하회. 중대형 전지 매출액 2.0조원(-11), 영업이익 -3,585억원(적자확대) 기록.",data/clean_data.csv,241
"중대형 전지 매출액 2.0조원(-11), 영업이익 -3,585억원(적자확대) 기록. EV용 매출액은 재고조정 이후에도 유럽 고객사(BMW 등) 판매량 감소 및 美 스텔란티스 JV 가동률 하락으로 외형 감소(-16). 영업이익은 -3,696억원으로 적자확대, 미국 고객사 EV 판매량 부진에 따른 물량 감소로 AMPC(생산세액공제)는 664억원(-39). ESS용은 수요 호조에 따른 외형 성장(5)에도 상호관세 영향 등으로 수익성 둔화(-5p) 소형 전지 매출액 9,920억원(31), 영업이익 -723억원(적자축소, 1,710억원).",data/clean_data.csv,241
"원통형은 고출력 제품 중심 전동공구향 수요 개선 및 신규 어플리케이션(BBU 등) 확대로 점진적인 회복세 기대 Valuation  Risk 하반기 개선 방향성은 유효 목표주가 230,000원, 투자의견 매수 유지. 유럽은 중국 점유율 확대, 미국은 전기차 세액공제 조기 종료 등으로 하반기 EV용 배터리 사업 우려 존재. 그럼에도 1) 원통형 중심의 소형전지 회복(4Q 흑자전환), 2) 유럽 OEM향 판매 증가, 3) 美 ESS 배터리 생산(10월, 스텔란티스 JV 라인) 등으로 하반기 증익 가시성 높다는 판단",data/clean_data.csv,241
"제목: 포스코인터내셔널
부제: 2Q 리뷰: 호주와 인도네시아에서 불어온 훈풍
날짜: 2025-08-01
작성자: 박광래
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=916011&messageNumber=24939",data/clean_data.csv,242
"본문: 신한생각 26년부터 이익 성장 가시화 당장은 가스 업스트림 관련 내러티브가 주가 방향성을 결정할 것 2Q Review 영업이익 3,137억원(-10 YoY)으로 컨센서스 소폭 하회 2분기 영업이익 3,137억원(-10.3 YoY, 이하 YoY)으로 시장 기대치(3,268억원)를 소폭 하회.",data/clean_data.csv,242
"순이익은 유로화 강세에 따른 매출채권 헤징 파생상품 평가손실(-540억원)과 호주홀딩스(나라브리 유연탄) 매각 관련 자산손상(-750억원)의 영향으로 898억원(-52.9)으로 부진 에너지 부문 영업이익 1,646억원(-16.3). 미얀마 가스전은 안정적인 판매(2.1) 실적과 함께 영업이익 1,398억원(1.6) 기록. 호주 Senex는 2월 가스처리시설 완공 효과로 판매량 급증(33.3)하며 매출액과 영업이익이 각각 41.0, 12.6 증가.",data/clean_data.csv,242
"발전 사업은 SMP(계통한계가격) 하락과 저가 LNG 재고 소진 여파로 영업이익이 전년동기대비 69.6 감소 소재 부문 영업이익 1,555억원(3.3). 유로화 강세와 브라질 화재로 촉발된 대체 수요 덕분에 철강트레이딩 영업이익 40 증가. 모터코아 사업은 전동화 수요 확대와 공정 개선 효과로 매출이 14.5 증가했고 흑자전환에 성공. 항만 검역으로 물량이 줄어든 소재바이오는 영업이익 34.3 감소.",data/clean_data.csv,242
"항만 검역으로 물량이 줄어든 소재바이오는 영업이익 34.3 감소. 인도네시아 팜 밸류체인은 가격 상승에 힘입어 매출 62, 영업이익 53 급증 Valuation  Risk 목표주가 6만원은 목표 PBR 1.6배 수준 투자의견 매수 유지. 목표주가는 시장위험프리미엄 조정을 반영해 6만원(기존 5.7만원)으로 상향. 연간 영업이익은 25년 1.19조원(6.4), 26년 1.33조원(12.2)으로 내년부터 증익 모멘텀 뚜렷해질 것. Senex는 연말까지 증산 작업을 마무리해 26년에 637억원(44.7) 영업이익 달성 전망.",data/clean_data.csv,242
50만톤년 규모의 팜유 정제소의 상업 가동도 실적에 기여할 것으로 기대,data/clean_data.csv,242
"제목: 세아베스틸지주
부제: 2Q 호실적은 장기 성장 스토리의 예고편
날짜: 2025-08-01
작성자: 박광래
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=916010&messageNumber=24938",data/clean_data.csv,243
"본문: 신한생각 이제 곧 가시화 단계에 들어설 신사업 모멘텀 방산, 원전, 특수합금 등 그 동안 준비해온 신사업에서의 이익이 반영되며 27년 10 이상의 ROE(자기자본이익률) 달성 가능할 것 2Q Review 영업이익 446억원(147 QoQ)으로 컨센서스 상회 2분기 영업이익 446억원(146.8 QoQ)으로 시장 기대치(374억원) 상회.",data/clean_data.csv,243
"세아베스틸 판매량은 전분기대비 12.2 증가하며 고정비 절감 효과가 작동해 판가 하락(-1.8 QoQ) 압력 뛰어넘는 이익 개선 효과가 나타남. 세아창원특수강 판매량도 전분기대비 12.2 증가. 세아항공방산소재는 글로벌 여객방산 수요 회복세를 바탕으로 매출은 전년동기대비 32, 영업이익은 82 증가 25년 영업이익 1,231억원(135.2 YoY, 이하 YoY) 전망. 2분기에 보여준 수익성 개선세가 연말까지 지속되며 컨센서스(1,127억원)를 상회하는 영업이익 달성을 기대.",data/clean_data.csv,243
"26년 이후의 실적 흐름은 중국산 특수강봉강에 대한 반덤핑(AD) 제소 타임라인과 원전 사용후핵연료 건식저장용기(CASK) 수주 여부, 미국 특수합금, 사우디 STS 등 신규 사업의 진척도에 달려있음 특수강 반덤핑의 경우 25년 하반기 조사 개시, 26년 상반기 잠정 관세 부과, 그리고 이에 따른 26년 판가 상승의 시나리오를 점침. CASK 부문에서는 국내외 납품 레퍼런스를 이미 확보한 덕분에 1조원 규모로 예상되는 초도 물량 수주에서 유의미한 지분을 확보할 확률 높음.",data/clean_data.csv,243
"26년 1,558억원(26.5), 27년 3,377억원(116.8)의 영업이익 달성 예상 Valuation  Risk 목표주가 3.8만원은 PBR 0.7배 수준 투자의견 매수 유지. 목표주가는 시장위험프리미엄 및 베타 조정을 감안해3.8만원(기존 3.3만원)으로 상향",data/clean_data.csv,243
"제목: GS건설
부제: 묻혀버린 실적 서프라이즈
날짜: 2025-07-31
작성자: 김선미
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=915943&messageNumber=24934
본문: 신한생각 실적은 점진적 개선. 8월 주택공급 확대안이 중요 원전 모멘텀에 소외되며 연초 이래 경쟁사 대비 주가 언더퍼폼.",data/clean_data.csv,244
"하반기 이후에도 믹스(부문현장별 매출비중) 변화 따른 점진적 실적 개선 예상됨에 따라 주가 상승 강도는 다소 약할 전망. 변수는 8월 구체화될 신정부 주택공급 확대안. 도시정비사업 활성화 정책으로 수주잔고 회전율 상향 가능성을 기대. GS이니마 매각대금 활용한 개발사업 확대도 주가 상승 트리거 2Q25 Review 과거 비용에 묻힌 아까운 서프라이즈 2Q25 연결 매출액 3.2조원, 영업이익 1,621억원으로 영업이익 기준 컨센서스 52 상회했으나 영업외비용 증가로 당기순손실 전환. 2Q 다수의 일회성 손익 발생.",data/clean_data.csv,244
"2Q 다수의 일회성 손익 발생. 주택 도급증액준공정산익 2,000억원 및 해외토목 클레임 환입 700억원 등의 일회성 이익 외로도 엘리먼츠 유럽 청산 비용(영업영업외 총 1,930억원), 국내 토목 공기지연 450억원, 해외 플랜트 추가원가 600억원, 환평가손실 1,870억원 등이 반영. 오랜 기간 기다려온 정산 서프라이즈가 일회성 비용에 묻혀버린 아쉬운 실적 일회성 손익 제거 시 전반적으로 실적은 예상 수준. 국내 주택부문 매출총이익률 약 8.4로 양호.",data/clean_data.csv,244
"국내 주택부문 매출총이익률 약 8.4로 양호. 하반기에도 주택부문에서 준공정산익 및 원가절감 효과 나타날 수 있으나 준공현장 수 축소(1H 2.2만세대 입주 vs. 2H 8천세대) 및 매출 하락에 따라 절대 이익 규모는 상반기 대비 약할 전망 Valuation  Risk 주택공급 확대 전망 반영, 멀티플 및 목표주가 상향 SOTP Valuation(부문별 합산 가치평가) 산정 목표주가 2.7만원으로 상향, 투자의견 BUY 유지.",data/clean_data.csv,244
"영업이익 추정치 하향에도 1) 멀티플 적용기간 변경, 2) 주택공급 확대 전망에 따른 멀티플 상향(기존 6.6배  7.9배) 때문. 추후 GS이니마 매각 시 실적추정재무구조Valuation목표주가 변경 예정",data/clean_data.csv,244
"제목: 엘앤에프
부제: 방향성은 아래보다 위
날짜: 2025-07-31
작성자: 이진명
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=915942&messageNumber=24933
본문: 신한생각 유효한 테슬라와 LFP 기대감 2분기부터 본격화된 테슬라 주니퍼향 양극재 공급 확대로 하반기 실적 모멘텀 有.",data/clean_data.csv,245
"경쟁 업체 대비 빠른 LFP 양산(26년 4분기, 초기 3만톤)과 적극적인 고객사 확보(SK온 포함 국내 2곳 등)를 바탕으로 중저가 시장에서도 차별화된 경쟁력 부각될 전망 2Q Review 재고손실 및 예상대비 더딘 출하량 증가로 컨센서스 하회 2분기 매출액 5,201억원(43, 이하 QoQ), 영업이익 -1,212억원(적자축소)으로 컨센서스(영업이익 -640억원) 하회. 리튬 가격 하락에 따른 재고평가손실(439억원) 및 환율 약세로 부진한 실적 시현.",data/clean_data.csv,245
"리튬 가격 하락에 따른 재고평가손실(439억원) 및 환율 약세로 부진한 실적 시현. 그럼에도 판매량은 NCMA 95 중심의 하이니켈 출하 확대 등에 힘입어 55 증가. 특히 대구 지역 양극재 수출량은 1.5만톤(45)으로 23년 3분기 이후 최대치 기록. 재고손실을 제외한 실질 영업이익률은 -15(3p)로 개선세 지속 3분기 매출액 6,420억원(23), 영업이익 -56억원(적자축소) 예상. 재고평가손실이 일단락되는 가운데 하이니켈 신제품 출하 증가세가 이어지며 유의미한 실적 개선 가능할 전망.",data/clean_data.csv,245
"다만 기존 예상 대비 더딘 고객사 전기차 판매 영향으로 연간 출하량 눈높이는 하향 조정 예상 Valuation  Risk 우려의 정점은 통과 목표주가 90,000원, 투자의견 매수 유지. 경쟁사 대비 낮은 미국향 의존도와 높은 물량 회복 가시성으로 하반기 개선 방향성 유효. 특히 재고손실 우려 해소와 가동률 확대 등으로 흑자전환 기대감도 높아질 전망. 최근 中 공급 개혁 기대감에 따른 탄산리튬 반등과 양극재 수출량 회복까지 감안할 경우 방향성은 아래보다 위",data/clean_data.csv,245
"제목: 한화솔루션
부제: 하반기 모멘텀 둔화
날짜: 2025-07-31
작성자: 이진명
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=915940&messageNumber=24932
본문: 신한생각 시선은 내년으로 IRA 정책 리스크는 상당부분 해소됐으나 3분기 모듈 생산 차질 및 관세 관련 비용 등에 따른 수익성 악화로 단기 실적 모멘텀 둔화 예상.",data/clean_data.csv,246
"다만 4분기 생산 정상화 및 케미칼의 점진적인 실적 회복 등을 감안할 경우 방향성은 아래보다 위를 향할 전망 2Q25 Review 신재생에너지 중심의 높아진 시장 기대치 하회 2Q25 영업이익 1,021억원(237, 이하 QoQ)으로 컨센서스 1,392억원 하회. 신재생에너지는 1,562억원(15)으로 양호한 실적 기록. 다만 주택용 에너지는 정책 불확실성 영향으로 552억원(-57)의 부진한 영업이익 시현.",data/clean_data.csv,246
"다만 주택용 에너지는 정책 불확실성 영향으로 552억원(-57)의 부진한 영업이익 시현. 모듈 영업이익은 출하량 증가(10) 및 스프레드 개선으로 -197억원(적자축소), AMPC(생산세액공제)는 판매량 확대에 힘입어 전분기와 유사한 1,820억원 달성. 발전자산EPC는 매출 감소 영향으로 적자폭 확대 케미칼 영업이익은 -468억원(적자축소) 기록. 1) 정기보수 관련 일회성 소멸, 2) PVC 스프레드 상승(5), 3) 가성소다 증설 효과 등에 기인.",data/clean_data.csv,246
"첨단소재는 국내외 고객사향 판매 증가 등으로 흑자전환 Valuation  Risk 중장기 성장 모멘텀은 유효 목표주가는 32,000원 유지하나 투자의견은 상승여력 축소로 Trading Buy로 하향. 하반기는 저율 가동 체제, 비우호적인 사업 환경(TPO), 관세 영향 가시화 등으로 실적 눈높이 하향 조정 불가피.",data/clean_data.csv,246
"그럼에도 신재생에너지 사업은 1) TPO 사업 보조금 유지(27년말) 및 높은 경쟁력, 2) 中 공급개혁에 따른 밸류체인 가격 회복, 3) 美 솔라허브 가동 본격화(1Q26)로 27년까지 실적 성장 예상되며 중장기 성장 스토리는 유효",data/clean_data.csv,246
"제목: 롯데정밀화학
부제: ECH 턴어라운드 가시화
날짜: 2025-07-31
작성자: 이진명
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=915939&messageNumber=24931
본문: 신한생각 하반기 확실한 성장 7월 ECH 스프레드는 993달러톤으로 22년 10월 이후 최고치 기록. 2분기 정기보수에 따른 일시적 조정 감안할 경우 ECH 턴어라운드는 이미 시작.",data/clean_data.csv,247
"2분기 정기보수에 따른 일시적 조정 감안할 경우 ECH 턴어라운드는 이미 시작. 견고한 가성소다 마진과 고부가 사업인 그린소재 실적 회복까지 고려할 경우 하반기 영업이익은 439억원(vs. 상반기 275억원) 기대 2Q25 Review 견조한 시황에도 정기보수로 컨센서스 하회 2Q25 영업이익은 정기보수 관련 일회성(약 100억원)으로 87억원(-54, 이하 QoQ) 기록하며 컨센서스 94억원 하회. 케미칼(ECH, 가성소다 등)은 주요 제품 강세에도 대규모 정기보수 영향으로 감익(-67) 기록.",data/clean_data.csv,247
"ECH는 원가(프로필렌) 하락(-8)에도 경쟁 원료(글리세린) 강세(6)에 따른 국제가 상승(2)으로 스프레드 반등(826달러톤, 7). 가성소다는 여전히 고수익성(20) 기록중이며 암모니아는 일회성 등으로 감익 시현 그린소재 영업이익 68억원(-41) 기록. 산업용은 전방(건축) 수요 약세, 식의약용은 정기보수로 수익성 둔화됐으며 환율 하락(수출 비중 90)도 부정적.",data/clean_data.csv,247
"다만 하반기 수요 회복 및 식의약용 증설(1.2만톤1.8만톤) 효과 가시화로 매분기 증익 기조 나타날 전망 Valuation  Risk 펀더멘탈 대비 과도한 저평가 목표주가는 목표 PBR 상향 조정 반영해 56,000원(12)으로 상향. 실적 부진의 주요 원인이었던 케미칼 사업은 ECH 스프레드 반등으로 턴어라운드하며 흑자 기조 지속. ECH 업황 회복(업사이클 최저 평균 PBR 0.7배)에도 여전히 12개월 선행 PBR(주가순자산비율)은 0.4배에 불과.",data/clean_data.csv,247
역사적 저점 수준의 밸류에이션과 하반기 실적 회복을 감안할 경우 업사이드 유효,data/clean_data.csv,247
"제목: 넥센타이어
부제: 관세 전가율과 체코 공장 가동률이 2H 실적 변수
날짜: 2025-07-31
작성자: 박광래
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=915938&messageNumber=24930
본문: 신한생각 하반기 관세 전가 성공 시 주가 재평가 가능 PER(주가수익비율) 약 5배, PBR(주가순자산비율) 0.3배로 글로벌 경쟁사 대비 15~20 할인받고 있음.",data/clean_data.csv,248
"수익성 회복과 함께 할인 폭도 좁혀질 것 2Q Review 영업이익 426억원(-32.2 YoY)으로 기대치 소폭 하회 2분기 실적은 매출액 8,047억원(5.4 YoY, 이하 YoY), 영업이익 426억원(-32.2)으로 시장 기대치(매출액 8,211억원, 영업이익 449억원)를 소폭 하회. 분기 매출 8천억원을 처음으로 돌파. 북미 RE(교체용) 유통망이 정상화되고 체코 2공장 램프업 효과가 반영되며 6개 분기 연속 외형 성장에 성공. 5월 3일부터 부과된 미국 25?",data/clean_data.csv,248
"5월 3일부터 부과된 미국 25? 품목관세 관련 비용 약 50억원 반영과 여전히 높은 원재료 투입단가 부담이 이익 감소에 영향을 미쳤음. 매출액 대비 운반비 비중은 약 9로, 전년(10.2?)과 전분기(9.5?) 대비 개선 북미는 관세 영향권 진입에도 불구하고 ATD 등 대형 유통망 회복으로 매출액 1.8 증가. 유럽(매출액 9.9)에선 체코 2공장이 70 가동률에 안착. 한국은 SUV 고인치 OE(신차용) 공급이 늘면서 매출 11.7 성장 25년 영업이익 1,632억원(-5.2) 전망.",data/clean_data.csv,248
"미국에서 관세에 대응하기 위한 10 수준의 가격 인상 효과는 3분기 실적부터 반영될 전망. 연간 관세 비용은 약 500억원 발생 예상. 작년 4분기 이후 하락한 고무 가격 덕분에 하반기에는 원재료 투입원가 안정화 예상. 유럽에서는 여름휴가 이후 가동률을 얼마나 빠르게 회복하느냐가 4분기 수익성의 열쇠가 될 것 Valuation  Risk 4분기가 분수령 투자의견 매수, 목표주가 7,800원 유지. 미국 관세 협상 결과, 미국 시장 판가 인상 수용률, 9월 중순 이후 체코 공장 가동률 회복 속도와 관련한 모니터링이 필요",data/clean_data.csv,248
"제목: 효성중공업
부제: NDR후기: 고압차단기 가세, 증설 대응
날짜: 2025-07-31
작성자: 이동헌
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=915937&messageNumber=24929
본문: 공급 과잉 우려는 아직 많이 남은 이야기 2분기 실적은 중공업 믹스 개선으로 급증, 하반기 다소 둔화될 여지가 있으나 단가와 물량 상승의 구조적 성장 국면은 확실.",data/clean_data.csv,249
"연이은 증설 발표로 공급 과잉 우려가 떠오르지만 장기 기술, 성장 품목의 보수적 관점 증설 변압기 호황이 고압차단기(GIS)로 확대, 늘어나는 증설 2Q25 실적건설 영업이익에 미분양 대손충당금(240억원), 영업외 물류창고 소송충당금(350억원) 반영. 제외 시 건설 영업이익 198억원(영업이익률 4.3)로 견조. 중공업 미국법인 영업이익률 35 상회, 고마진 물량 반영 증가, 하반기 다소 둔화 가능성. 2Q25 지역별 매출 비중 내수 36, 미국 23, 유럽, 10. 신규수주 비중 내수 19, 미국 53, 유럽 7.",data/clean_data.csv,249
"신규수주 비중 내수 19, 미국 53, 유럽 7. 수주잔고 비중 내수 18, 미국 44, 유럽 16. 북미 매출 비중 지속 증가 북미 고압차단기(GIS) 수요 증가, 2Q25 중공업 수주 2.2조원 중 1.1조원이 북미이며 40가 GIS. AIS(공기절연 방식) 위주였던 미국의 교체 수요, 신규 증설 수요가 늘어남. 미국 수출 GIS에서는 국내기업 중 선두주자 투자 730 HVDC(초고압 직류송전)용 변압기 공장 신설 발표(2,538억원), DC 3천억원, AC까지 5~6천억원 생산량으로 국내외 수요 대응 전망.",data/clean_data.csv,249
"이외 창원 고압차단기(GIS) 수출기종 전용 공장 신축 중, 26년 9월 완공, 연간 3,400억원 수준의 매출 증대 효과, 북미 추가 투자 검토 중 Valuation  Risk 관세 부담 제한적, 증설에 따른 성장 기대 매수 투자의견을 유지하고 목표주가를 143만원(8.3)으로 상향. 27년 추정 주당순이익(EPS) 65,454원(기존과 동일)에 22~24년 국내 전력기기 3사의 평균 주가수익비율(PER)을 30 할증 적용(기존 20 할인). 미국 관세는 대부분 고객 전가, 증설을 통한 중장기 성장 본격화",data/clean_data.csv,249
"제목: 제이에스코퍼레이션
부제: 2Q25 Review: 실적은 아쉽지만 불확실성 축소
날짜: 2025-07-31
작성자: 최승환
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=915935&messageNumber=24927
본문: 신한생각 실적 눈높이 낮춰도 여전히 매력적인 주가 2Q25 실적발표로 OEM 부문의 관세 영향, 호텔 부문의 연간 실적 흐름(3Q24~2Q25)을 모두 확인.",data/clean_data.csv,250
"실적 미스는 아쉬우나 불확실성 축소 측면은 긍정적. 실적 추정치 조정에도 불구하고 절대, 상대 저평가 여전. 호텔 호조, 주주환원 등 차별화 포인트 있어 밸류에이션 할인 해소 전망 2Q25 Review 영업이익 추정치 하회 2Q25 매출액 3,173억원(38.8, 이하 YoY), 영업이익 281억원(7.6)으로 추정치 대비 각각 0.6, 25.0 하회.",data/clean_data.csv,250
"부문별 실적은 핸드백 매출액 816억원(5.5), 영업이익 87억원(OPM 10.7), 의류 매출액 1,955억원(29.2), 영업이익 166억원(OPM 8.5), 호텔 매출액 402억원, 영업이익 22억원(OPM 5.5) 2분기 전체적으로 OEM 부문 관세 영향 반영. 대미관세 10 중 5를 매출에서 할인하고, 원부자재 업체에 그 절반을 분담. 미국 비중(핸드백 38, 의류 80) 차이로 핸드백 0.5pt, 의류 1.0pt 영업이익률 하락 추정.",data/clean_data.csv,250
"관세 정책 불확실성에 따라 고객사들이 전반적으로 재고를 적게 가져가는 정책을 취하고 있어, 하반기 업황도 보수적 판단. 반면 호텔은 업황 호조 증명. 매년 2분기마다 재산세 납부가 있으며 금번에 48억원 납부. 이를 제외 시 호텔 영업이익률은 17.4로, 1Q25(9.5)대비 크게 개선 Valuation  Risk 목표주가 15,400원으로 하향 투자의견 매수 유지, 목표주가 15,400원으로 12 하향조정. 12개월 선행 PER(주가수익비율) 3.9배로 의류 OEM 평균(6배) 대비 약 50 할인.",data/clean_data.csv,250
"호텔의 업황 호조, 반기 및 연간배당으로 우호적인 주주정책을 감안하면 업종 대비 할인은 축소되어갈 것으로 전망",data/clean_data.csv,250
"제목: 삼성물산
부제: 단기 실적보단 모멘텀 발생 여부에 초점
날짜: 2025-07-31
작성자: 은경완
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=915932&messageNumber=24925
본문: 신한생각 과거대비 견고해진 주가 하방 건설 사업부 실적 둔화는 아쉬우나 지분가치 상승으로 주가 하방은 견고한 상태.",data/clean_data.csv,251
"원전 관련 수주 확대, 주주환원정책 강화 등이 향후 주가 모멘텀 2Q25 Review 건설 실적 둔화로 컨센서스 하회 삼성물산의 2분기 매출액과 영업이익은 10.0조원(-8.9 YoY), 7,526억원(-16.4 YoY)을 기록하며 컨센서스를 각각 2.2, 6.3 하회. 주력 사업부인 건설 실적은 국내외 하이테크 주요 프로젝트 준공 영향이 이어지며 전분기대비 큰 폭으로 감소. 또한 패션과 레저 사업부는 악화된 국내 소비 경기를 반영하며 부진.",data/clean_data.csv,251
"또한 패션과 레저 사업부는 악화된 국내 소비 경기를 반영하며 부진. 반면 상사는 철강, 비료 등 트레이딩 물량 확대, 미국 태양광 개발 매각익 등으로 수익성 개선. 식음의 경우 외식업군 중심 식자재 유통 확대 등 외형 성장세 지속. 마지막으로 바이오는 4공장의 빠른 가동률 상승 및 시밀러 제품 판매 호조로 호실적 달성.",data/clean_data.csv,251
"마지막으로 바이오는 4공장의 빠른 가동률 상승 및 시밀러 제품 판매 호조로 호실적 달성. 매 분기 공유하는 주요 추진 사업 관련해선 대형원전, SMR, 태양광, 데이터센터 등 강조 Valuation  Risk 보유 지분가치 상승으로 NAV 확대 신정부 출범 이후 상법 개정안 등 정책 기대에 따른 지주회사 전반의 할인율 축소 수혜로 주가 반등 성공. 실제 70를 상회하던 순자산가치 할인율은 현재 60 아래로 하락한 상태.",data/clean_data.csv,251
"실제 70를 상회하던 순자산가치 할인율은 현재 60 아래로 하락한 상태. 여기에 원전 사업 경쟁력 부각, 차기 3개년 주주환원정책 확대 시행 기대감 등도 투자심리 개선에 일조 한편 일각에서 제기하는 삼성바이오로직스 인적분할, 오너 사법 리스크 해소 등에 근거한 급격한 지배구조 개편 가능성에 대해선 회의적. 보험업법, 공정거래법 등을 감안할 때 실현 가능성이 높지 않기 때문. 투자의견 매수 유지. 단기 실적 부진에도 삼성전자, 삼성바이오로직스 등 보유 상장 지분가치 상승분을 반영해 목표주가는 220,000원으로 소폭 상향 조정",data/clean_data.csv,251
"제목: 강원랜드
부제: 예상보다 좋았던 매출 vs. 많았던 비용
날짜: 2025-07-30
작성자: 지인해
카테고리: 국내종목
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=gicompanyanalyst&messageId=915890&messageNumber=24923
본문: 신한생각 표면적인 어닝쇼크에도...",data/clean_data.csv,252
